"CIK","Uri","AccessionNumber","FileName","OutFile","FilingDate","ReportDate","AcceptanceDateTime","Act","Form","FileNumber","FilmNumber","Items","Core_type","Size","IsXBRL","IsInlineXBRL","PrimaryDocument","PrimaryDocDescription"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119007757/0001387131-19-007757.txt","0001387131-19-007757","0001387131-19-007757.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119007757/0001387131-19-007757.txt","2019-10-21","2019-10-21","10/21/2019 4:19:32 PM","34","8-K","001-02979","191159178","9.01","XBRL","590632","1","1","wfc-8k_102119.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119007742/0001387131-19-007742.txt","0001387131-19-007742","0001387131-19-007742.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119007742/0001387131-19-007742.txt","2019-10-18","2019-10-18","10/18/2019 8:35:31 PM","34","8-K","001-02979","191158100","9.01","XBRL","569669","1","1","wfc-8k_101819.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297119000393/0000072971-19-000393.txt","0000072971-19-000393","0000072971-19-000393.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297119000393/0000072971-19-000393.txt","2019-10-17","2019-10-17","10/17/2019 8:20:31 PM","34","8-K","001-02979","191155368","5.02,9.01","XBRL","898785","1","1","wfc10-17x19form8xk.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367619000064/0000713676-19-000064.txt","0000713676-19-000064","0000713676-19-000064.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367619000064/0000713676-19-000064.txt","2019-10-16","2019-10-16","10/16/2019 5:20:13 PM","34","8-K","001-09718","191152485","2.02,8.01,9.01","XBRL","6110990","1","1","q320198-kfs.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312519268090/0001193125-19-268090.txt","0001193125-19-268090","0001193125-19-268090.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312519268090/0001193125-19-268090.txt","2019-10-16","2019-10-16","10/16/2019 12:50:35 PM","34","8-K","001-06880","191152003","2.02,9.01","XBRL","9834138","1","1","d818595d8k.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367619000061/0000713676-19-000061.txt","0000713676-19-000061","0000713676-19-000061.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367619000061/0000713676-19-000061.txt","2019-10-16","2019-10-16","10/16/2019 10:49:37 AM","34","8-K","001-09718","191151953","2.02,9.01","XBRL","1130342","1","1","q320198-kfh.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297119000383/0000072971-19-000383.txt","0000072971-19-000383","0000072971-19-000383.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297119000383/0000072971-19-000383.txt","2019-10-15","2019-10-15","10/15/2019 11:57:09 AM","34","8-K","001-02979","191149243","2.02,9.01","XBRL","13492581","1","1","wfc3qer10-15x19form8xk.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119007593/0001387131-19-007593.txt","0001387131-19-007593","0001387131-19-007593.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119007593/0001387131-19-007593.txt","2019-10-11","2019-10-11","10/11/2019 6:23:04 PM","34","8-K","001-02979","191147947","9.01","XBRL","584297","1","1","wfc-8k_101119.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119007495/0001387131-19-007495.txt","0001387131-19-007495","0001387131-19-007495.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119007495/0001387131-19-007495.txt","2019-10-08","2019-10-08","10/8/2019 5:40:12 PM","34","8-K","001-02979","191142434","9.01","XBRL","675106","1","1","wfc-8k_100819.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119007434/0001387131-19-007434.txt","0001387131-19-007434","0001387131-19-007434.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119007434/0001387131-19-007434.txt","2019-10-04","2019-10-04","10/4/2019 6:09:15 PM","34","8-K","001-02979","191138359","9.01","XBRL","521218","1","1","wfc-8k_100419.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119007409/0001387131-19-007409.txt","0001387131-19-007409","0001387131-19-007409.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119007409/0001387131-19-007409.txt","2019-10-03","2019-10-03","10/3/2019 6:46:13 PM","34","8-K","001-02979","191135286","9.01","XBRL","1772609","1","1","wfc-8k_100319.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119007381/0001387131-19-007381.txt","0001387131-19-007381","0001387131-19-007381.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119007381/0001387131-19-007381.txt","2019-10-02","2019-10-02","10/2/2019 7:18:24 PM","34","8-K","001-02979","191131907","9.01","XBRL","798909","1","1","wfc-8k_100219.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119007283/0001387131-19-007283.txt","0001387131-19-007283","0001387131-19-007283.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119007283/0001387131-19-007283.txt","2019-09-30","2019-09-30","9/30/2019 6:56:58 PM","34","8-K","001-02979","191125741","9.01","XBRL","1695511","1","1","wfc-8k_093019.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119007229/0001387131-19-007229.txt","0001387131-19-007229","0001387131-19-007229.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119007229/0001387131-19-007229.txt","2019-09-27","2019-09-27","9/27/2019 6:47:16 PM","34","8-K","001-02979","191121464","9.01","XBRL","1158763","1","1","wfc-8k_092719.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312519256649/0001193125-19-256649.txt","0001193125-19-256649","0001193125-19-256649.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312519256649/0001193125-19-256649.txt","2019-09-27","2019-09-26","9/27/2019 12:38:20 PM","34","8-K","001-02979","191119747","5.02,9.01","XBRL","404830","1","1","d813177d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119007109/0001387131-19-007109.txt","0001387131-19-007109","0001387131-19-007109.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119007109/0001387131-19-007109.txt","2019-09-24","2019-09-24","9/24/2019 6:47:53 PM","34","8-K","001-02979","191110570","9.01","XBRL","597820","1","1","wfc-8k_092419.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119007077/0001387131-19-007077.txt","0001387131-19-007077","0001387131-19-007077.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119007077/0001387131-19-007077.txt","2019-09-23","2019-09-23","9/23/2019 6:35:17 PM","34","8-K","001-02979","191107581","9.01","XBRL","666778","1","1","wfc-8k_092319.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119007050/0001387131-19-007050.txt","0001387131-19-007050","0001387131-19-007050.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119007050/0001387131-19-007050.txt","2019-09-20","2019-09-20","9/20/2019 6:27:31 PM","34","8-K","001-02979","191104112","9.01","XBRL","519047","1","1","wfc-8k_092019.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119007001/0001387131-19-007001.txt","0001387131-19-007001","0001387131-19-007001.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119007001/0001387131-19-007001.txt","2019-09-18","2019-09-18","9/18/2019 5:42:07 PM","34","8-K","001-02979","191099202","9.01","XBRL","605186","1","1","wfc-8k_091819.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119006922/0001387131-19-006922.txt","0001387131-19-006922","0001387131-19-006922.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119006922/0001387131-19-006922.txt","2019-09-13","2019-09-13","9/13/2019 5:34:05 PM","34","8-K","001-02979","191092193","9.01","XBRL","620661","1","1","wfc-8k_091319.htm","CURRENT REPORT"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312519243364/0001193125-19-243364.txt","0001193125-19-243364","0001193125-19-243364.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312519243364/0001193125-19-243364.txt","2019-09-12","2019-09-12","9/12/2019 10:25:58 AM","34","8-K","001-06880","191089478","7.01,9.01","XBRL","53732286","1","1","d800877d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119006822/0001387131-19-006822.txt","0001387131-19-006822","0001387131-19-006822.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119006822/0001387131-19-006822.txt","2019-09-09","2019-09-09","9/9/2019 7:10:36 PM","34","8-K","001-02979","191083014","9.01","XBRL","1009026","1","1","wfc-8k_090919.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119006782/0001387131-19-006782.txt","0001387131-19-006782","0001387131-19-006782.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119006782/0001387131-19-006782.txt","2019-09-06","2019-09-06","9/6/2019 7:36:08 PM","34","8-K","001-02979","191079571","9.01","XBRL","1552638","1","1","wfc-8k_090619.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119006753/0001387131-19-006753.txt","0001387131-19-006753","0001387131-19-006753.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119006753/0001387131-19-006753.txt","2019-09-05","2019-09-05","9/5/2019 6:00:58 PM","34","8-K","001-02979","191076855","9.01","XBRL","560752","1","1","wfc-8k_090519.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119006628/0001387131-19-006628.txt","0001387131-19-006628","0001387131-19-006628.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119006628/0001387131-19-006628.txt","2019-09-03","2019-09-03","9/3/2019 6:38:42 PM","34","8-K","001-02979","191071874","9.01","XBRL","521888","1","1","wfc-8k_090319.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119006581/0001387131-19-006581.txt","0001387131-19-006581","0001387131-19-006581.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119006581/0001387131-19-006581.txt","2019-08-30","2019-08-30","8/30/2019 7:44:34 PM","34","8-K","001-02979","191069477","9.01","XBRL","1441683","1","1","wfc-8k_083019.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119006363/0001387131-19-006363.txt","0001387131-19-006363","0001387131-19-006363.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119006363/0001387131-19-006363.txt","2019-08-23","2019-08-23","8/23/2019 4:49:59 PM","34","8-K","001-02979","191048148","9.01","XBRL","523038","1","1","wfc-8k_082319.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119006314/0001387131-19-006314.txt","0001387131-19-006314","0001387131-19-006314.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119006314/0001387131-19-006314.txt","2019-08-21","2019-08-21","8/21/2019 7:10:00 PM","34","8-K","001-02979","191042951","9.01","XBRL","633729","1","1","wfc-8k_082119.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297119000357/0000072971-19-000357.txt","0000072971-19-000357","0000072971-19-000357.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297119000357/0000072971-19-000357.txt","2019-08-14","2019-08-14","8/14/2019 8:47:07 PM","34","8-K","001-02979","191027211","8.01,9.01","XBRL","550432","1","1","wfc08142019form8-k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119005865/0001387131-19-005865.txt","0001387131-19-005865","0001387131-19-005865.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119005865/0001387131-19-005865.txt","2019-08-08","2019-08-07","8/8/2019 1:50:51 AM","34","8-K","001-02979","191007273","9.01","XBRL","1169306","1","1","wfc-8k_080719.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297119000331/0000072971-19-000331.txt","0000072971-19-000331","0000072971-19-000331.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297119000331/0000072971-19-000331.txt","2019-08-02","2019-06-30","8/2/2019 7:55:09 PM","34","10-Q","001-02979","19995901","","XBRL","85169428","1","1","wfc-06302019x10q.htm","10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119005650/0001387131-19-005650.txt","0001387131-19-005650","0001387131-19-005650.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119005650/0001387131-19-005650.txt","2019-08-02","2019-08-02","8/2/2019 1:00:30 PM","34","8-K","001-02979","19994555","9.01","8-K","254902","0","0","wfc-8k_080219.htm","CURRENT REPORT"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312519210903/0001193125-19-210903.txt","0001193125-19-210903","0001193125-19-210903.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312519210903/0001193125-19-210903.txt","2019-08-01","2019-06-30","8/1/2019 8:27:21 PM","34","10-Q","001-06880","19993076","","XBRL","34049314","1","1","d737804d10q.htm","10-Q"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367619000055/0000713676-19-000055.txt","0000713676-19-000055","0000713676-19-000055.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367619000055/0000713676-19-000055.txt","2019-08-01","2019-06-30","8/1/2019 6:56:35 PM","34","10-Q","001-09718","19992322","","XBRL","37078551","1","1","pncq2201910-q.htm","10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119005577/0001387131-19-005577.txt","0001387131-19-005577","0001387131-19-005577.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119005577/0001387131-19-005577.txt","2019-07-31","2019-07-31","7/31/2019 6:11:44 PM","34","8-K","001-02979","19988317","9.01","8-K","661413","0","0","wfc-8k_073119.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119005535/0001387131-19-005535.txt","0001387131-19-005535","0001387131-19-005535.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119005535/0001387131-19-005535.txt","2019-07-30","2019-07-30","7/30/2019 7:12:56 PM","34","8-K","001-02979","19984971","9.01","8-K","383443","0","0","wfc-8k_073019.htm","CURRENT REPORT"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312519205462/0001193125-19-205462.txt","0001193125-19-205462","0001193125-19-205462.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312519205462/0001193125-19-205462.txt","2019-07-29","2019-07-29","7/29/2019 8:31:55 PM","34","8-K","001-06880","19981563","8.01,9.01","8-K","34571","0","0","d782683d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119005384/0001387131-19-005384.txt","0001387131-19-005384","0001387131-19-005384.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119005384/0001387131-19-005384.txt","2019-07-26","2019-07-26","7/26/2019 6:35:06 PM","34","8-K","001-02979","19977532","9.01","8-K","432671","0","0","wfc-8k_072619.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119005339/0001387131-19-005339.txt","0001387131-19-005339","0001387131-19-005339.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119005339/0001387131-19-005339.txt","2019-07-25","2019-07-25","7/25/2019 8:00:37 PM","34","8-K","001-02979","19974419","9.01","8-K","166127","0","0","wfc-8k_072519.htm","CURRENT REPORT"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312519199994/0001193125-19-199994.txt","0001193125-19-199994","0001193125-19-199994.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312519199994/0001193125-19-199994.txt","2019-07-23","2019-07-18","7/23/2019 8:19:55 PM","34","8-K","001-09718","19968005","8.01,9.01","8-K","202514","0","0","d777607d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297119000323/0000072971-19-000323.txt","0000072971-19-000323","0000072971-19-000323.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297119000323/0000072971-19-000323.txt","2019-07-19","2019-07-12","7/19/2019 3:31:49 PM","34","8-K","001-02979","19962630","8.01,9.01","8-K","111801","0","0","wfc07192019form8-kcpi.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297119000321/0000072971-19-000321.txt","0000072971-19-000321","0000072971-19-000321.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297119000321/0000072971-19-000321.txt","2019-07-19","2019-07-12","7/19/2019 3:28:28 PM","34","8-K","001-02979","19962621","8.01,9.01","8-K","121896","0","0","wfc07192019form8-ksp.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367619000047/0000713676-19-000047.txt","0000713676-19-000047","0000713676-19-000047.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367619000047/0000713676-19-000047.txt","2019-07-17","2019-07-17","7/17/2019 4:30:50 PM","34","8-K","001-09718","19958608","2.02,8.01,9.01","8-K","6102365","0","0","q220198-kfs.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312519195151/0001193125-19-195151.txt","0001193125-19-195151","0001193125-19-195151.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312519195151/0001193125-19-195151.txt","2019-07-17","2019-07-17","7/17/2019 10:50:12 AM","34","8-K","001-06880","19958205","2.02,9.01","8-K","9755906","0","0","d778435d8k.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367619000045/0000713676-19-000045.txt","0000713676-19-000045","0000713676-19-000045.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367619000045/0000713676-19-000045.txt","2019-07-17","2019-07-17","7/17/2019 10:44:48 AM","34","8-K","001-09718","19958201","2.02,9.01","8-K","935302","0","0","q220198-kfh.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297119000311/0000072971-19-000311.txt","0000072971-19-000311","0000072971-19-000311.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297119000311/0000072971-19-000311.txt","2019-07-16","2019-07-16","7/16/2019 11:59:25 AM","34","8-K","001-02979","19956218","2.02,9.01","8-K","13155650","0","0","wfc2qer7-16x2019form8xk.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004984/0001387131-19-004984.txt","0001387131-19-004984","0001387131-19-004984.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004984/0001387131-19-004984.txt","2019-07-11","2019-07-11","7/11/2019 7:54:00 PM","34","8-K","001-02979","19951168","9.01","8-K","157764","0","0","wfc-8k_071119.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004889/0001387131-19-004889.txt","0001387131-19-004889","0001387131-19-004889.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004889/0001387131-19-004889.txt","2019-07-08","2019-07-08","7/8/2019 8:51:26 PM","34","8-K","001-02979","19945746","9.01","8-K","158858","0","0","wfc-8k_070819.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004828/0001387131-19-004828.txt","0001387131-19-004828","0001387131-19-004828.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004828/0001387131-19-004828.txt","2019-07-03","2019-07-03","7/3/2019 6:55:29 PM","34","8-K","001-02979","19941589","9.01","8-K","214110","0","0","wfc-8k_070319.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004785/0001387131-19-004785.txt","0001387131-19-004785","0001387131-19-004785.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004785/0001387131-19-004785.txt","2019-07-02","2019-07-02","7/2/2019 4:26:46 PM","34","8-K","001-02979","19936005","9.01","8-K","405368","0","0","wfc-8k_070219.htm","CURRENT REPORT"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312519184396/0001193125-19-184396.txt","0001193125-19-184396","0001193125-19-184396.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312519184396/0001193125-19-184396.txt","2019-06-27","2019-06-27","6/27/2019 8:49:03 PM","34","8-K","001-06880","19925956","8.01,9.01","8-K","41944","0","0","d733265d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004573/0001387131-19-004573.txt","0001387131-19-004573","0001387131-19-004573.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004573/0001387131-19-004573.txt","2019-06-24","2019-06-24","6/24/2019 7:10:23 PM","34","8-K","001-02979","19915020","9.01","8-K","331951","0","0","wfc-8k_062419.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004507/0001387131-19-004507.txt","0001387131-19-004507","0001387131-19-004507.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004507/0001387131-19-004507.txt","2019-06-19","2019-06-19","6/19/2019 6:07:10 PM","34","8-K","001-02979","19905885","9.01","8-K","358694","0","0","wfc-8k_061919.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004471/0001387131-19-004471.txt","0001387131-19-004471","0001387131-19-004471.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004471/0001387131-19-004471.txt","2019-06-18","2019-06-18","6/18/2019 6:15:22 PM","34","8-K","001-02979","19903408","9.01","8-K","179769","0","0","wfc-8k_061819.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312519174602/0001193125-19-174602.txt","0001193125-19-174602","0001193125-19-174602.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312519174602/0001193125-19-174602.txt","2019-06-17","2019-06-17","6/17/2019 7:14:03 PM","34","8-K","001-02979","19901268","9.01","8-K","145022","0","0","d724912d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312519174440/0001193125-19-174440.txt","0001193125-19-174440","0001193125-19-174440.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312519174440/0001193125-19-174440.txt","2019-06-17","2019-06-17","6/17/2019 4:01:08 PM","34","8-K","001-06880","19900834","7.01,9.01","8-K","6374960","0","0","d764921d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004387/0001387131-19-004387.txt","0001387131-19-004387","0001387131-19-004387.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004387/0001387131-19-004387.txt","2019-06-12","2019-06-12","6/12/2019 7:12:07 PM","34","8-K","001-02979","19893519","9.01","8-K","170877","0","0","wfc-8k_061219.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004299/0001387131-19-004299.txt","0001387131-19-004299","0001387131-19-004299.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004299/0001387131-19-004299.txt","2019-06-07","2019-06-07","6/7/2019 7:02:26 PM","34","8-K","001-02979","19885298","9.01","8-K","328437","0","0","wfc-8k_060719.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004243/0001387131-19-004243.txt","0001387131-19-004243","0001387131-19-004243.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004243/0001387131-19-004243.txt","2019-06-06","2019-06-06","6/6/2019 7:52:22 PM","34","8-K","001-02979","19882522","9.01","8-K","839983","0","0","wfc-8k_060619.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004215/0001387131-19-004215.txt","0001387131-19-004215","0001387131-19-004215.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004215/0001387131-19-004215.txt","2019-06-05","2019-06-05","6/5/2019 7:16:47 PM","34","8-K","001-02979","19879587","9.01","8-K","170624","0","0","wfc-8k_060419.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004186/0001387131-19-004186.txt","0001387131-19-004186","0001387131-19-004186.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004186/0001387131-19-004186.txt","2019-06-04","2019-06-04","6/4/2019 7:09:33 PM","34","8-K","001-02979","19876373","9.01","8-K","360142","0","0","wfc-8k_060419.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004106/0001387131-19-004106.txt","0001387131-19-004106","0001387131-19-004106.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004106/0001387131-19-004106.txt","2019-05-31","2019-05-31","5/31/2019 7:14:12 PM","34","8-K","001-02979","19870124","9.01","8-K","485958","0","0","wfc-8k_053119.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004049/0001387131-19-004049.txt","0001387131-19-004049","0001387131-19-004049.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004049/0001387131-19-004049.txt","2019-05-30","2019-05-30","5/30/2019 5:28:26 PM","34","8-K","001-02979","19865699","9.01","8-K","365094","0","0","wfc-8k_053019.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119004018/0001387131-19-004018.txt","0001387131-19-004018","0001387131-19-004018.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119004018/0001387131-19-004018.txt","2019-05-29","2019-05-29","5/29/2019 8:46:28 PM","34","8-K","001-02979","19862615","9.01","8-K","198370","0","0","wfc-8k_052919.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297119000285/0000072971-19-000285.txt","0000072971-19-000285","0000072971-19-000285.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297119000285/0000072971-19-000285.txt","2019-05-29","2019-05-28","5/29/2019 4:07:18 PM","34","8-K","001-02979","19860559","5.02,9.01","8-K","620967","0","0","wfc5-29x2019form8xk.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312519157724/0001193125-19-157724.txt","0001193125-19-157724","0001193125-19-157724.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312519157724/0001193125-19-157724.txt","2019-05-28","2019-05-28","5/28/2019 1:16:03 PM","34","8-K","001-06880","19856156","7.01,9.01","8-K","5318805","0","0","d745572d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119003925/0001387131-19-003925.txt","0001387131-19-003925","0001387131-19-003925.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119003925/0001387131-19-003925.txt","2019-05-24","2019-05-24","5/24/2019 5:29:51 PM","34","8-K","001-02979","19853241","9.01","8-K","159649","0","0","wfc-8k_052419.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297119000283/0000072971-19-000283.txt","0000072971-19-000283","0000072971-19-000283.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297119000283/0000072971-19-000283.txt","2019-05-20","2019-05-14","5/20/2019 8:16:57 PM","34","8-K","001-02979","19838962","8.01,9.01","8-K","4295119","0","0","wfc5-20x2019form8xk.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119003806/0001387131-19-003806.txt","0001387131-19-003806","0001387131-19-003806.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119003806/0001387131-19-003806.txt","2019-05-20","2019-05-20","5/20/2019 5:27:10 PM","34","8-K","001-02979","19838160","9.01","8-K","157415","0","0","wfc-8k_052019.htm","CURRENT REPORT"
